human_gene_id	mouse_gene_id	human_symbol	mouse_symbol	symbol_match
55323	67557	LARP6	Larp6	match
55324	27406	ABCF3	Abcf3	match
55325	192169	UFSP2	Ufsp2	match
55326	52123	AGPAT5	Agpat5	match
55327	22343	LIN7C	Lin7c	match
55329	17427	MNS1	Mns1	match
55330	117197	BLOC1S4	Bloc1s4	match
55331	66190	ACER3	Acer3	match
55332	71712	DRAM1	Dram1	match
55333	24071	SYNJ2BP	Synj2bp	match
55334	328133	SLC39A9	Slc39a9	match
55336	50788	FBXL8	Fbxl8	match
55337	319278	SHFL	Shfl	match
55339	74320	WDR33	Wdr33	match
55341	224092	LSG1	Lsg1	match
55342	20744	STRBP	Strbp	match
55343	228368	SLC35C1	Slc35c1	match
55344	403178	PLCXD1	Plcxd1	match
55345	71643	ZGRF1	Zgrf1	match
55346	320554	TCP11L1	Tcp11l1	match
55347	213012	ABHD10	Abhd10	match
55349	218865	CHDH	Chdh	match
55351	64293	STK32B	Stk32b	match
55352	66423	COPRS	Coprs	match
55353	114128	LAPTM4B	Laptm4b	match
55355	381280	HJURP	Hjurp	match
55356	242126	SLC22A15	Slc22a15	match
55357	381605	TBC1D2	Tbc1d2	match
55359	243659	STYK1	Styk1	match
55361	84095	PI4K2A	Pi4k2a	match
55362	224807	TMEM63B	Tmem63b	match
55363	93966	HEMGN	Hemgn	match
55364	16210	IMPACT	Impact	match
55365	66058	TMEM176A	Tmem176a	match
55366	107515	LGR4	Lgr4	match
55367	57913	PIDD1	Pidd1	match
55374	71983	TMCO6	Tmco6	match
55379	98238	LRRC59	Lrrc59	match
55384	17263	MEG3	Meg3	match
55388	70024	MCM10	Mcm10	match
55421	66874	NCBP3	Ncbp3	match
55425	67467	GPALPP1	Gpalpp1	match
55432	226418	YOD1	Yod1	match
55435	211556	AP1AR	Ap1ar	match
55437	227154	STRADB	Stradb	match
55450	66259	CAMK2N1	Camk2n1	match
55454	78752	CSGALNACT2	Csgalnact2	match
55466	58233	DNAJA4	Dnaja4	match
55471	73694	NDUFAF7	Ndufaf7	match
55486	381038	PARL	Parl	match
55500	75320	ETNK1	Etnk1	match
55501	59031	CHST12	Chst12	match
55502	55927	HES6	Hes6	match
55503	64177	TRPV6	Trpv6	match
55504	29820	TNFRSF19	Tnfrsf19	match
55505	66181	NOP10	Nop10	match
55506	404634	MACROH2A2	Macroh2a2	match
55507	93746	GPRC5D	Gprc5d	match
55508	215436	SLC35E3	Slc35e3	match
55509	381319	BATF3	Batf3	match
55510	100048658	DDX43	Ddx43	match
55512	58994	SMPD3	Smpd3	match
55515	241118	ASIC4	Asic4	match
55520	114615	ELAC1	Elac1	match
55521	28105	TRIM36	Trim36	match
55526	209692	DHTKD1	Dhtkd1	match
55527	14154	FEM1A	Fem1a	match
55529	72519	PIP4P2	Pip4p2	match
55530	68666	SVOP	Svop	match
55531	270162	ELMOD1	Elmod1	match
55532	226781	SLC30A10	Slc30a10	match
55534	433586	MAML3	Maml3	match
55536	217946	CDCA7L	Cdca7l	match
55540	50905	IL17RB	Il17rb	match
55544	56190	RBM38	Rbm38	match
55553	20679	SOX6	Sox6	match
55554	317652	KLK15	Klk15	match
55558	18846	PLXNA3	Plxna3	match
55559	73738	HAUS7	Haus7	match
55561	240505	CDC42BPG	Cdc42bpg	match
55565	75871	ZNF821	Zfp821	mismatch
55567	381917	DNAH3	Dnah3	match
55568	171212	GALNT10	Galnt10	match
55571	52846	CNOT11	Cnot11	match
55572	235169	FOXRED1	Foxred1	match
55573	321022	CDV3	Cdv3	match
55576	192188	STAB2	Stab2	match
55577	56174	NAGK	Nagk	match
55578	56790	SUPT20H	Supt20	human_extra_suffix
55582	75050	KIF27	Kif27	match
55584	231252	CHRNA9	Chrna9	match
55585	70093	UBE2Q1	Ube2q1	match
55586	56727	MIOX	Miox	match
55588	67224	MED29	Med29	match
55589	140780	BMP2K	Bmp2k	match
55591	215008	VEZT	Vezt	match
55593	54644	OTUD5	Otud5	match
55596	70650	ZCCHC8	Zcchc8	match
55599	67225	RNPC3	Rnpc3	match
55600	16429	ITLN1	Itln1	match
55602	70925	CDKN2AIP	Cdkn2aip	match
55603	212943	TENT5A	Tent5a	match
55604	68732	CARMIL1	Carmil1	match
55605	16564	KIF21A	Kif21a	match
55607	243725	PPP1R9A	Ppp1r9a	match
55608	102334	ANKRD10	Ankrd10	match
55609	208968	ZNF280C	Zfp280c	mismatch
55610	73288	VPS50	Vps50	match
55611	107260	OTUB1	Otub1	match
55612	241639	FERMT1	Fermt1	match
55614	16558	KIF16B	Kif16b	match
55615	109270	PRR5	Prr5	match
55616	230837	ASAP3	Asap3	match
55617	75812	TASP1	Tasp1	match
55619	210293	DOCK10	Dock10	match
55620	106766	STAP2	Stap2	match
55621	212528	TRMT1	Trmt1	match
55622	74196	TTC27	Ttc27	match
55623	233802	THUMPD1	Thumpd1	match
55624	68273	POMGNT1	Pomgnt1	match
55625	102193	ZDHHC7	Zdhhc7	match
55626	228361	AMBRA1	Ambra1	match
55627	77626	SMPD4	Smpd4	match
55628	240476	ZNF407	Zfp407	mismatch
55629	52830	PNRC2	Pnrc2	match
55630	72027	SLC39A4	Slc39a4	match
55631	67144	LRRC40	Lrrc40	match
55632	217558	G2E3	G2e3	match
55633	381085	TBC1D22B	Tbc1d22b	match
55635	76131	DEPDC1	Depdc1a	mouse_extra_suffix
55636	320790	CHD7	Chd7	match
55638	319613	SYBU	Sybu	match
55640	217721	FLVCR2	Flvcr2	match
55643	208198	BTBD2	Btbd2	match
55644	66246	OSGEP	Osgep	match
55646	17089	LYAR	Lyar	match
55647	19332	RAB20	Rab20	match
55650	230801	PIGV	Pigv	match
55651	52530	NHP2	Nhp2	match
55652	67739	SLC48A1	Slc48a1	match
55654	69470	TMEM127	Tmem127	match
55656	72656	INTS8	Ints8	match
55657	103836	ZNF692	Zfp692	mismatch
55658	70294	RNF126	Rnf126	match
55660	56194	PRPF40A	Prpf40a	match
55661	228889	DDX27	Ddx27	match
55662	319594	HIF1AN	Hif1an	match
55663	269870	ZNF446	Zfp446	mismatch
55664	67072	CDC37L1	Cdc37l1	match
55665	72046	URGCP	Urgcp	match
55666	217365	NPLOC4	Nploc4	match
55667	329877	DENND4C	Dennd4c	match
55668	70373	GPATCH2L	Gpatch2l	match
55669	67414	MFN1	Mfn1	match
55670	74043	PEX26	Pex26	match
55671	68734	PPP4R3A	Ppp4r3a	match
55676	210148	SLC30A6	Slc30a6	match
55677	73473	IWS1	Iws1	match
55679	225341	LIMS2	Lims2	match
55680	70432	RUFY2	Rufy2	match
55681	213326	SCYL2	Scyl2	match
55683	226976	KANSL3	Kansl3	match
55684	227624	RABL6	Rabl6	match
55686	381269	MREG	Mreg	match
55687	72026	TRMU	Trmu	match
55689	208146	YEATS2	Yeats2	match
55690	107975	PACS1	Pacs1	match
55691	209630	FRMD4A	Frmd4a	match
55692	66978	LUC7L	Luc7l	match
55693	244694	KDM4D	Kdm4d	match
55695	100609	NSUN5	Nsun5	match
55696	66810	RBM22	Rbm22	match
55697	234729	VAC14	Vac14	match
55698	231858	RADIL	Radil	match
55699	381314	IARS2	Iars2	match
55700	245877	MAP7D1	Map7d1	match
55701	268739	ARHGEF40	Arhgef40	match
55702	72886	YJU2	Yju2	match
55703	70428	POLR3B	Polr3b	match
55704	108686	CCDC88A	Ccdc88a	match
55705	226432	IPO9	Ipo9	match
55706	72787	NDC1	Ndc1	match
55707	66147	NECAP2	Necap2	match
55709	67136	KBTBD4	Kbtbd4	match
55711	330450	FAR2	Far2	match
55714	23965	TENM3	Tenm3	match
55715	114255	DOK4	Dok4	match
55716	74775	LMBR1L	Lmbr1l	match
55717	207425	WDR11	Wdr11	match
55718	26939	POLR3E	Polr3e	match
55719	226151	SLF2	Slf2	match
55720	104662	TSR1	Tsr1	match
55721	230767	IQCC	Iqcc	match
55722	74470	CEP72	Cep72	match
55723	66929	ASF1B	Asf1b	match
55726	71177	INTS13	Ints13	match
55727	238386	BTBD7	Btbd7	match
55728	333789	N4BP2	N4bp2	match
55729	54343	ATF7IP	Atf7ip	match
55731	216971	FAM222B	Fam222b	match
55732	381306	FIRRM	Firrm	match
55733	226861	HHAT	Hhat	match
55734	22722	ZFP64	Zfp64	match
55735	230935	DNAJC11	Dnajc11	match
55737	65114	VPS35	Vps35	match
55738	228998	ARFGAP1	Arfgap1	match
55739	69225	NAXD	Naxd	match
55740	13800	ENAH	Enah	match
55741	108687	EDEM2	Edem2	match
55742	57342	PARVA	Parva	match
55743	231600	CHFR	Chfr	match
55745	74385	AP5M1	Ap5m1	match
55746	234865	NUP133	Nup133	match
55748	66054	CNDP2	Cndp2	match
55749	67500	CCAR1	Ccar1	match
55750	69923	AGK	Agk	match
55751	234463	TMEM184C	Tmem184c	match
55752	52398	SEPTIN11	Septin11	match
55753	239017	OGDHL	Ogdhl	match
55754	69981	TMEM30A	Tmem30a	match
55755	214444	CDK5RAP2	Cdk5rap2	match
55756	210925	INTS9	Ints9	match
55757	66435	UGGT2	Uggt2	match
55758	214742	RCOR3	Rcor3	match
55759	57750	WDR12	Wdr12	match
55760	101437	DHX32	Dhx32	match
55761	74569	TTC17	Ttc17	match
55763	69940	EXOC1	Exoc1	match
55764	81896	IFT122	Ift122	match
55765	67313	INAVA	Inava	match
55766	232440	H2AJ	H2aj	match
55768	59007	NGLY1	Ngly1	match
55770	66482	EXOC2	Exoc2	match
55771	270906	PRR11	Prr11	match
55773	67581	TBC1D23	Tbc1d23	match
55775	104884	TDP1	Tdp1	match
55776	67509	SAYSD1	Saysd1	match
55777	109241	MBD5	Mbd5	match
55778	72805	ZNF839	Zfp839	mismatch
55779	212517	CFAP44	Cfap44	match
55781	67045	RIOK2	Riok2	match
55783	234728	CMTR2	Cmtr2	match
55784	244049	MCTP2	Mctp2	match
55785	13998	FGD6	Fgd6	match
55787	353170	TXLNG	Txlng	match
55788	68421	LMBRD1	Lmbrd1	match
55789	218581	DEPDC1B	Depdc1b	match
55790	234356	CSGALNACT1	Csgalnact1	match
55791	321000	LRIF1	Lrif1	match
55793	75007	MINDY1	Mindy1	match
55794	71986	DDX28	Ddx28	match
55795	234069	PCID2	Pcid2	match
55796	171170	MBNL3	Mbnl3	match
55799	12294	CACNA2D3	Cacna2d3	match
55800	235281	SCN3B	Scn3b	match
55802	75901	DCP1A	Dcp1a	match
55803	216991	ADAP2	Adap2	match
55805	67620	LRP2BP	Lrp2bp	match
55806	15460	HR	Hr	match
55809	224829	TRERF1	Trerf1	match
55810	60611	FOXJ2	Foxj2	match
55811	271639	ADCY10	Adcy10	match
55812	104871	SPATA7	Spata7	match
55813	216987	UTP6	Utp6	match
55814	544971	BDP1	Bdp1	match
55815	72236	TSNAXIP1	Tsnaxip1	match
55816	76829	DOK5	Dok5	match
55818	104263	KDM3A	Kdm3a	match
55819	59044	RNF130	Rnf130	match
55821	94041	ALLC	Allc	match
55823	71732	VPS11	Vps11	match
55824	94212	PAG1	Pag1	match
55825	111175	PECR	Pecr	match
55827	74106	DCAF6	Dcaf6	match
55829	109815	SELENOS	Selenos	match
55830	76485	GLT8D1	Glt8d1	match
55831	66087	EMC3	Emc3	match
55832	71902	CAND1	Cand1	match
55833	68926	UBAP2	Ubap2	match
55835	219103	CPAP	Cpap	match
55837	66266	EAPP	Eapp	match
55839	72155	CENPN	Cenpn	match
55840	106389	EAF2	Eaf2	match
55843	76117	ARHGAP15	Arhgap15	match
55844	52432	PPP2R2D	Ppp2r2d	match
55845	101314	BRK1	Brk1	match
55846	101142	ITFG2	Itfg2	match
55847	52637	CISD1	Cisd1	match
55848	67759	PLGRKT	Plgrkt	match
55850	67023	USE1	Use1	match
55851	66340	PSENEN	Psenen	match
55852	21763	TEX2	Tex2	match
55854	69082	ZC3H15	Zc3h15	match
55856	66834	ACOT13	Acot13	match
55857	228730	KIZ	Kiz	match
55858	21982	TMEM165	Tmem165	match
55859	12069	BEX1	Bex2	mismatch
55860	56444	ACTR10	Actr10	match
55861	52840	DBNDD2	Dbndd2	match
55862	52665	ECHDC1	Echdc1	match
55863	68472	TMEM126B	Tmem126b	match
55869	70315	HDAC8	Hdac8	match
55870	192195	ASH1L	Ash1l	match
55871	226043	ZNG1A	Zng1	human_extra_suffix
55872	52033	PBK	Pbk	match
55879	57249	GABRQ	Gabrq	match
55884	59043	WSB2	Wsb2	match
55885	109593	LMO3	Lmo3	match
55888	382118	ZKSCAN7	Zkscan7	match
55890	70355	GPRC5C	Gprc5c	match
55891	57275	LENEP	Lenep	match
55892	80732	MYNN	Mynn	match
55893	380912	ZNF395	Zfp395	mismatch
55897	17292	MESP1	Mesp1	match
55898	101869	UNC45A	Unc45a	match
55901	56229	THSD1	Thsd1	match
55902	60525	ACSS2	Acss2	match
55904	69188	KMT2E	Kmt2e	match
55905	81018	RNF114	Rnf114	match
55906	245522	ZC4H2	Zc4h2	match
55907	12764	CMAS	Cmas	match
55908	624219	ANGPTL8	Angptl8	match
55909	57784	BIN3	Bin3	match
55911	171504	APOBR	Apobr	match
55914	59079	ERBIN	Erbin	match
55915	71835	LANCL2	Lancl2	match
55916	237082	NXT2	Nxt2	match
55917	80281	CTTNBP2NL	Cttnbp2nl	match
55920	108911	RCC2	Rcc2	match
55922	77286	NKRF	Nkrf	match
55924	109050	INKA2	Inka2	match
55929	66233	DMAP1	Dmap1	match
55930	208943	MYO5C	Myo5c	match
55937	55938	APOM	Apom	match
55954	67178	ZMAT5	Zmat5	match
55957	75660	LIN37	Lin37	match
55958	242521	KLHL9	Klhl9	match
55959	72043	SULF2	Sulf2	match
55964	24050	SEPTIN3	Septin3	match
55966	230959	AJAP1	Ajap1	match
55967	66414	NDUFA12	Ndufa12	match
55968	386649	NSFL1C	Nsfl1c	match
55969	67388	RAB5IF	Rab5if	match
55970	14701	GNG12	Gng12	match
55971	66898	BAIAP2L1	Baiap2l1	match
55972	319653	SLC25A40	Slc25a40	match
55973	12033	BCAP29	Bcap29	match
55974	19729	SLC50A1	Slc50a1	match
55975	52323	KLHL7	Klhl7	match
55997	12627	CFC1	Cfc1	match
56000	245610	NXF3	Nxf3	match
56005	28106	MYDGF	Mydgf	match
56006	71997	SMG9	Smg9	match
56033	12022	BARX1	Barx1	match
56034	54635	PDGFC	Pdgfc	match
56052	208211	ALG1	Alg1	match
56061	28018	UBFD1	Ubfd1	match
56062	237010	KLHL4	Klhl4	match
56063	76799	TMEM234	Tmem234	match
56097	93708	PCDHGC5	Pcdhgc5	match
56098	93707	PCDHGC4	Pcdhgc4	match
56104	93699	PCDHGB1	Pcdhgb1	match
56105	93723	PCDHGA11	Pcdhga11	match
56111	93712	PCDHGA4	Pcdhga4	match
56121	93893	PCDHB15	Pcdhb22	mismatch
56122	93891	PCDHB14	Pcdhb20	mismatch
56133	93873	PCDHB2	Pcdhb2	match
56134	353237	PCDHAC2	Pcdhac2	match
56135	353236	PCDHAC1	Pcdhac1	match
56137	192164	PCDHA12	Pcdha12	match
56138	12942	PCDHA11	Pcdha11	match
56139	12943	PCDHA10	Pcdha10	match
56140	353235	PCDHA8	Pcdha8	match
56141	12939	PCDHA7	Pcdha7	match
56142	12937	PCDHA6	Pcdha6	match
56143	12941	PCDHA5	Pcdha5	match
56144	12936	PCDHA4	Pcdha4	match
56145	192163	PCDHA3	Pcdha3	match
56146	353234	PCDHA2	Pcdha2	match
56147	116731	PCDHA1	Pcdha1	match
56154	104271	TEX15	Tex15	match
56155	83560	TEX14	Tex14	match
56156	83555	TEX13B	Tex13b	match
56157	67944	TEX13A	Tex13a	match
56158	66654	TEX12	Tex12	match
56159	83558	TEX11	Tex11	match
56160	66647	NSMCE3	Nsmce3	match
56163	30054	RNF17	Rnf17	match
56164	77485	STK31	Stk31	match
56165	83561	TDRD1	Tdrd1	match
56172	11732	ANKH	Ank	human_extra_suffix
56180	70380	MOSPD1	Mospd1	match
56181	76824	MTFR1L	Mtfr1l	match
56203	320502	LMOD3	Lmod3	match
56204	235493	ATOSA	Atosa	match
56241	71733	SUSD2	Susd2	match
56243	208618	KIAA1217	Etl4	mismatch
56244	547431	BTNL2	Btnl2	match
56245	74387	EPCIP	Epcip	match
56246	77037	MRAP	Mrap	match
56252	56531	YLPM1	Ylpm1	match
56253	54698	CRTAM	Crtam	match
56254	109331	RNF20	Rnf20	match
56255	52837	TMX4	Tmx4	match
56256	214791	SERTAD4	Sertad4	match
56257	231803	MEPCE	Mepce	match
56259	66642	CTNNBL1	Ctnnbl1	match
56261	74182	GPCPD1	Gpcpd1	match
56262	241296	LRRC8A	Lrrc8a	match
56265	56264	CPXM1	Cpxm1	match
56267	229905	KYAT3	Kyat3	match
56269	210145	IRGC	Irgc	match
56270	66840	WDR45B	Wdr45b	match
56271	406217	BEX4	Bex4	match
56288	93742	PARD3	Pard3	match
56300	215257	IL36G	Il36g	match
56301	53896	SLC7A10	Slc7a10	match
56302	194352	TRPV5	Trpv5	match
56311	75196	ANKRD7	Ankrd7	match
56339	56335	METTL3	Mettl3	match
56341	381813	PRMT8	Prmt8	match
56342	235036	PPAN	Ppan	match
56344	29865	CABP5	Cabp5	match
56413	57260	LTB4R2	Ltb4r2	match
56474	55936	CTPS2	Ctps2	match
56475	67874	RPRM	Rprm	match
56477	56838	CCL28	Ccl28	match
56478	74203	EIF4ENIF1	Eif4enif1	match
56479	226922	KCNQ5	Kcnq5	match
56521	30045	DNAJC12	Dnajc12	match
56548	60322	CHST7	Chst7	match
56603	232174	CYP26B1	Cyp26b1	match
56605	67475	ERO1B	Ero1b	match
56606	117591	SLC2A9	Slc2a9	match
56616	66593	DIABLO	Diablo	match
56623	64436	INPP5E	Inpp5e	match
56624	54447	ASAH2	Asah2	match
56647	66165	BCCIP	Bccip	match
56648	208691	EIF5A2	Eif5a2	match
56649	214523	TMPRSS4	Tmprss4	match
56650	224250	CLDND1	Cldnd1	match
56652	226153	TWNK	Twnk	match
56654	18146	NPDC1	Npdc1	match
56655	66979	POLE4	Pole4	match
56658	79263	TRIM39	Trim39	match
56659	217826	KCNK13	Kcnk13	match
56660	210741	KCNK12	Kcnk12	match
56666	406218	PANX2	Panx2	match
56667	17063	MUC13	Muc13	match
56670	84112	SUCNR1	Sucnr1	match
56672	57373	AKIP1	Akip1	match
56673	57355	C11orf16	BC051019	mismatch
56674	56786	TMEM9B	Tmem9b	match
56675	78593	NRIP3	Nrip3	match
56676	56787	ASCL3	Ascl3	match
56681	20224	SAR1A	Sar1a	match
56683	68001	CFAP298	Cfap298	match
56704	57339	JPH1	Jph1	match
56729	57264	RETN	Retn	match
56751	54422	BARHL1	Barhl1	match
56776	54418	FMN2	Fmn2	match
56829	78781	ZC3HAV1	Zc3hav1	match
56832	387510	IFNK	Ifnk	match
56833	74748	SLAMF8	Slamf8	match
56834	107173	GPR137	Gpr137	match
56848	56632	SPHK2	Sphk2	match
56849	100040972	TCEAL7	Tceal7	match
56850	54645	GRIPAP1	Gripap1	match
56851	73024	EMC7	Emc7	match
56852	58186	RAD18	Rad18	match
56853	108013	CELF4	Celf4	match
56882	57912	CDC42SE1	Cdc42se1	match
56884	213262	FSTL5	Fstl5	match
56886	320011	UGGT1	Uggt1	match
56888	74287	KCMF1	Kcmf1	match
56889	107358	TM9SF3	Tm9sf3	match
56890	17245	SAXO6	Mdm1	mismatch
56892	69068	TCIM	Tcim	match
56893	94232	UBQLN4	Ubqln4	match
56894	28169	AGPAT3	Agpat3	match
56895	68262	AGPAT4	Agpat4	match
56896	65254	DPYSL5	Dpysl5	match
56897	78903	WRNIP1	Wrnip1	match
56898	69772	BDH2	Bdh2	match
56899	77531	ANKS1B	Anks1b	match
56900	67495	TMEM167B	Tmem167b	match
56901	407790	COXFA4L2	Coxfa4l2	match
56902	66249	PNO1	Pno1	match
56903	56522	PAPOLB	Papolb	match
56904	227700	SH3GLB2	Sh3glb2	match
56905	74211	C15orf39	1700017B05Rik	mismatch
56907	68166	SPIRE1	Spire1	match
56910	99138	STARD7	Stard7	match
56911	224419	MAP3K7CL	Map3k7cl	match
56912	76568	IFT46	Ift46	match
56913	94192	C1GALT1	C1galt1	match
56914	57329	OTOR	Otor	match
56915	27998	EXOSC5	Exosc5	match
56916	13990	SMARCAD1	Smarcad1	match
56917	17537	MEIS3	Meis3	match
56919	216877	DHX33	Dhx33	match
56920	218877	SEMA3G	Sema3g	match
56922	72039	MCCC1	Mccc1	match
56923	216749	NMUR2	Nmur2	match
56924	214230	PAK6	Pak6	match
56925	17035	LXN	Lxn	match
56926	103425	NCLN	Ncln	match
56927	78308	GPR108	Gpr108	match
56928	73218	SPPL2B	Sppl2b	match
56929	240263	FEM1C	Fem1c	match
56931	224907	DUS3L	Dus3l	match
56934	72605	CA10	Car10	mismatch
56935	170748	SMCO4	Smco4	match
56936	380768	CCDC177	Ccdc177	match
56937	65112	PMEPA1	Pmepa1	match
56938	272322	BMAL2	Bmal2	match
56940	105352	DUSP22	Dusp22	match
56941	232210	HMCES	Hmces	match
56942	66531	CMC2	Cmc2	match
56943	223527	ENY2	Eny2	match
56944	99543	OLFML3	Olfml3	match
56945	64655	MRPS22	Mrps22	match
56946	233545	EMSY	Emsy	match
56947	75734	MFF	Mff	match
56948	654795	SDR39U1	Sdr39u1	match
56949	67439	XAB2	Xab2	match
56950	226830	SMYD2	Smyd2	match
56951	213673	C5orf15	9530068E07Rik	mismatch
56952	675912	PRTFDC1	Gm13377	mismatch
56953	103850	NT5M	Nt5m	match
56954	52633	NIT2	Nit2	match
56955	94111	MEPE	Mepe	match
56956	16876	LHX9	Lhx9	match
56957	229603	OTUD7B	Otud7b	match
56961	20420	SHD	Shd	match
56963	244058	RGMA	Rgma	match
56964	626359	WDR93	Wdr93	match
56965	67287	PARP6	Parp6	match
56967	268595	C14orf132	D430019H16Rik	mismatch
56970	217218	ATXN7L3	Atxn7l3	match
56971	319930	CEACAM19	Ceacam19	match
56975	80752	FAM20C	Fam20c	match
56977	71069	STOX2	Stox2	match
56978	77630	PRDM8	Prdm8	match
56979	213389	PRDM9	Prdm9	match
56980	382066	PRDM10	Prdm10	match
56981	100042784	PRDM11	Prdm11	match
56983	224143	POGLUT1	Poglut1	match
56984	107047	PSMG2	Psmg2	match
56985	66358	ADPRM	Adprm	match
56986	69185	DTWD1	Dtwd1	match
56987	70508	BBX	Bbx	match
56990	72729	CDC42SE2	Cdc42se2	match
56992	209737	KIF15	Kif15	match
56993	223696	TOMM22	Tomm22	match
56994	212862	CHPT1	Chpt1	match
56995	68842	TULP4	Tulp4	match
56996	83704	SLC12A9	Slc12a9	match
56997	67426	COQ8A	Coq8a	match
56998	67087	CTNNBIP1	Ctnnbip1	match
56999	101401	ADAMTS9	Adamts9	match
57001	71238	SDHAF3	Sdhaf3	match
57002	67008	YAE1	Yae1d1	mouse_extra_suffix
57003	67163	CCDC47	Ccdc47	match
57007	12778	ACKR3	Ackr3	match
57017	67914	COQ9	Coq9	match
57018	56706	CCNL1	Ccnl1	match
57019	109006	CIAPIN1	Ciapin1	match
57020	71517	VPS35L	Vps35l	match
57026	57028	PDXP	Pdxp	match
57030	72961	SLC17A7	Slc17a7	match
57035	27981	RSRP1	Rsrp1	match
57037	217473	ANKMY2	Ankmy2	match
57038	109093	RARS2	Rars2	match
57045	65960	TWSG1	Twsg1	match
57047	18828	PLSCR2	Plscr2	match
57048	70310	PLSCR3	Plscr3	match
57050	65961	UTP3	Utp3	match
57053	504186	CHRNA10	Chrna10	match
57057	57246	TBX20	Tbx20	match
57060	59092	PCBP4	Pcbp4	match
57061	338438	HYMAI	Hymai	match
57062	27225	DDX24	Ddx24	match
57082	76464	KNL1	Knl1	match
57084	140919	SLC17A6	Slc17a6	match
57085	11610	AGTRAP	Agtrap	match
57088	235527	PLSCR4	Plscr4	match
57089	93685	ENTPD7	Entpd7	match
57091	320664	CASS4	Cass4	match
57092	76302	PCNP	Pcnp	match
57094	329093	CPA6	Cpa6	match
57095	66193	PITHD1	Pithd1	match
57096	77945	RPGRIP1	Rpgrip1	match
57097	101187	PARP11	Parp11	match
57099	74268	AVEN	Aven	match
57101	243634	ANO2	Ano2	match
57102	28040	FERRY3	D6Wsu163e	mismatch
57103	319801	TIGAR	Tigar	match
57104	66853	PNPLA2	Pnpla2	match
57105	70086	CYSLTR2	Cysltr2	match
57106	269854	NAT14	Nat14	match
57107	71365	PDSS2	Pdss2	match
57109	227656	REXO4	Rexo4	match
57110	27281	PLAAT1	Plaat1	match
57111	53868	RAB25	Rab25	match
57113	26946	TRPC7	Trpc7	match
57115	384997	PGLYRP4	Pglyrp4	match
57117	71793	INTS12	Ints12	match
57118	227541	CAMK1D	Camk1d	match
57119	75526	EPPIN	Eppin	match
57120	94221	GOPC	Gopc	match
57121	381810	LPAR5	Lpar5	match
57122	103468	NUP107	Nup107	match
57124	70445	CD248	Cd248	match
57125	72324	PLXDC1	Plxdc1	match
57127	58176	RHBG	Rhbg	match
57128	380840	LYRM4	Lyrm4	match
57129	74600	MRPL47	Mrpl47	match
57130	170759	ATP13A1	Atp13a1	match
57132	67064	CHMP1B	Chmp1b	match
57134	230815	MAN1C1	Man1c1	match
57136	71881	APMAP	Apmap	match
57139	71746	RGL3	Rgl3	match
57140	108657	RNPEPL1	Rnpepl1	match
57142	68585	RTN4	Rtn4	match
57143	72113	ADCK1	Adck1	match
57144	241656	PAK5	Pak5	match
57146	233806	LDAF1	Ldaf1	match
57147	240880	SCYL3	Scyl3	match
57148	228850	RALGAPB	Ralgapb	match
57149	73919	LYRM1	Lyrm1	match
57150	66291	SMIM8	Smim8	match
57151	69444	LYZL6	Lyzl6	match
57152	57277	SLURP1	Slurp1	match
57153	68682	SLC44A2	Slc44a2	match
57154	75788	SMURF1	Smurf1	match
57156	217733	TMEM63C	Tmem63c	match
57157	68770	PHTF2	Phtf2	match
57158	59091	JPH2	Jph2	match
57159	58522	TRIM54	Trim54	match
57161	93834	PELI2	Peli2	match
57162	67245	PELI1	Peli1	match
57165	118454	GJC2	Gjc2	match
57167	99377	SALL4	Sall4	match
57168	72898	ASPHD2	Asphd2	match
57169	98999	ZNFX1	Znfx1	match
57171	57170	DOLPP1	Dolpp1	match
57172	215303	CAMK1G	Camk1g	match
57175	23789	CORO1B	Coro1b	match
57176	68915	VARS2	Vars2	match
57178	328365	ZMIZ1	Zmiz1	match
57179	97820	KIAA1191	4833439L19Rik	mismatch
57180	242894	ACTR3B	Actr3b	match
57181	227059	SLC39A10	Slc39a10	match
57182	99696	ANKRD50	Ankrd50	match
57184	78323	FAM219B	Fam219b	match
57185	74552	NIPAL3	Nipal3	match
57186	241694	RALGAPA2	Ralgapa2	match
57187	331401	THOC2	Thoc2	match
57188	269959	ADAMTSL3	Adamtsl3	match
57189	243780	DENND11	Dennd11	match
57190	74777	SELENON	Selenon	match
57192	94178	MCOLN1	Mcoln1	match
57194	11982	ATP10A	Atp10a	match
57198	54667	ATP8B2	Atp8b2	match
57209	72720	ZNF248	Zfp248	mismatch
57210	106068	SLC45A4	Slc45a4	match
57211	215798	ADGRG6	Adgrg6	match
57213	66674	SPRYD7	Spryd7	match
57214	80982	CEMIP	Cemip	match
57215	59016	THAP11	Thap11	match
57216	93840	VANGL2	Vangl2	match
57217	225049	TTC7A	Ttc7	human_extra_suffix
57221	215821	ARFGEF3	Arfgef3	match
57222	67458	ERGIC1	Ergic1	match
57223	104570	PPP4R3B	Ppp4r3b	match
57224	215819	NHSL1	Nhsl1	match
57226	108755	LYRM2	Lyrm2	match
57228	207818	SMAGP	Smagp	match
57231	244962	SNX14	Snx14	match
57282	94229	SLC4A10	Slc4a10	match
57291	70036	DANCR	Dancr	match
57325	228714	KAT14	Kat14	match
57326	229534	PBXIP1	Pbxip1	match
57332	30951	CBX8	Cbx8	match
57333	52377	RCN3	Rcn3	match
