human_gene_id	mouse_gene_id	human_symbol	mouse_symbol
94025	73732	MUC16	Muc16
140453	666339	MUC17	Muc17
283463	239611	MUC19	Muc19
200958	224116	MUC20	Muc20
394263	672682	MUC21	Muc21
135656	268949	MUCL3	Mucl3
79594	68350	MUL1	Mul1
80198	71711	MUS81	Mus81
4593	18198	MUSK	Musk
4595	70603	MUTYH	Mutyh
93343	73711	MVB12A	Mvb12a
89853	72543	MVB12B	Mvb12b
4597	192156	MVD	Mvd
4598	17855	MVK	Mvk
9961	78388	MVP	Mvp
4084	17119	MXD1	Mxd1
83463	17121	MXD3	Mxd3
10608	17122	MXD4	Mxd4
4601	17859	MXI1	Mxi1
439921	67622	MXRA7	Mxra7
54587	74761	MXRA8	Mxra8
91663	50918	MYADM	Myadm
255275	68515	MYADML2	Myadml2
4602	17863	MYB	Myb
10514	18432	MYBBP1A	Mybbp1a
4603	17864	MYBL1	Mybl1
4605	17865	MYBL2	Mybl2
4604	109272	MYBPC1	Mybpc1
4606	233199	MYBPC2	Mybpc2
4607	17868	MYBPC3	Mybpc3
4608	53311	MYBPH	Mybph
343263	68753	MYBPHL	Mybphl
4609	17869	MYC	Myc
26292	56309	MYCBP	Mycbp
23077	105689	MYCBP2	Mycbp2
84073	104601	MYCBPAP	Mycbpap
4610	16918	MYCL	Mycl
4613	18109	MYCN	Mycn
80177	68632	MYCT1	Myct1
4615	17874	MYD88	Myd88
56005	28106	MYDGF	Mydgf
50804	17876	MYEF2	Myef2
4617	17877	MYF5	Myf5
4618	17878	MYF6	Myf6
60314	60315	MYG1	Myg1
4619	17879	MYH1	Myh1
4620	17882	MYH2	Myh2
4621	17883	MYH3	Myh3
4622	17884	MYH4	Myh4
4624	17888	MYH6	Myh6
4625	140781	MYH7	Myh7
57644	668940	MYH7B	Myh7b
4626	17885	MYH8	Myh8
4627	17886	MYH9	Myh9
4628	77579	MYH10	Myh10
4629	17880	MYH11	Myh11
8735	544791	MYH13	Myh13
79784	71960	MYH14	Myh14
22989	667772	MYH15	Myh15
4632	17901	MYL1	Myl1
4633	17906	MYL2	Myl2
4634	17897	MYL3	Myl3
4635	17896	MYL4	Myl4
4637	17904	MYL6	Myl6
140465	216459	MYL6B	Myl6b
58498	17898	MYL7	Myl7
10398	98932	MYL9	Myl9
93408	59310	MYL10	Myl10
29895	17907	MYL11	Mylpf
103910	67938	MYL12B	Myl12b
29116	218203	MYLIP	Mylip
4638	107589	MYLK	Mylk
85366	228785	MYLK2	Mylk2
91807	213435	MYLK3	Mylk3
340156	238564	MYLK4	Mylk4
389827	66139	MYMK	Mymk
101929726	653016	MYMX	Mymx
55892	80732	MYNN	Mynn
4640	432516	MYO1A	Myo1a
4430	17912	MYO1B	Myo1b
4641	17913	MYO1C	Myo1c
4642	338367	MYO1D	Myo1d
4643	71602	MYO1E	Myo1e
4542	17916	MYO1F	Myo1f
64005	246177	MYO1G	Myo1g
283446	231646	MYO1H	Myo1h
53904	667663	MYO3A	Myo3a
140469	329421	MYO3B	Myo3b
4644	17918	MYO5A	Myo5a
4645	17919	MYO5B	Myo5b
55930	208943	MYO5C	Myo5c
4646	17920	MYO6	Myo6
4647	17921	MYO7A	Myo7a
4648	17922	MYO7B	Myo7b
4649	270163	MYO9A	Myo9a
4650	17925	MYO9B	Myo9b
4651	17909	MYO10	Myo10
51168	17910	MYO15A	Myo15a
80022	217328	MYO15B	Myo15b
23026	244281	MYO16	Myo16
399687	360013	MYO18A	Myo18a
84700	74376	MYO18B	Myo18b
80179	66196	MYO19	Myo19
4653	17926	MYOC	Myoc
93649	214384	MYOCD	Myocd
110806290	100038657	MYOCOS	Myocos
4654	17927	MYOD1	Myod1
26509	226101	MYOF	Myof
4656	17928	MYOG	Myog
8736	17929	MYOM1	Myom1
9172	17930	MYOM2	Myom2
127294	242702	MYOM3	Myom3
57462	329828	MYORG	Myorg
9499	58916	MYOT	Myot
58529	59011	MYOZ1	Myoz1
51778	59006	MYOZ2	Myoz2
91977	170947	MYOZ3	Myoz3
84665	68802	MYPN	Mypn
339344	232934	MYPOP	Mypop
745	225908	MYRF	Myrf
196446	237558	MYRFL	Myrfl
25924	245049	MYRIP	Myrip
114803	320713	MYSM1	Mysm1
4661	17932	MYT1	Myt1
23040	17933	MYT1L	Myt1l
51237	69816	MZB1	Mzb1
7593	109889	MZF1	Mzf1
440145	76789	MZT1	Mzt1
9683	80750	N4BP1	N4bp1
55728	333789	N4BP2	N4bp2
90634	100637	N4BP2L1	N4bp2l1
10443	381695	N4BP2L2	N4bp2l2
23138	212706	N4BP3	N4bp3
8260	56292	NAA10	Naa10
80155	74838	NAA15	Naa15
79612	66897	NAA16	Naa16
51126	67877	NAA20	Naa20
80018	231713	NAA25	Naa25
122830	70646	NAA30	Naa30
60560	78689	NAA35	Naa35
84316	78304	NAA38	Naa38
79829	70999	NAA40	Naa40
80218	72117	NAA50	Naa50
79903	74763	NAA60	Naa60
24142	56441	NAA80	Naa80
27163	67111	NAAA	Naaa
10003	72560	NAALAD2	Naalad2
10004	381204	NAALADL1	Naaladl1
254827	635702	NAALADL2	Naaladl2
4664	17936	NAB1	Nab1
4665	17937	NAB2	Nab2
64859	109019	NABP1	Nabp1
79035	69917	NABP2	Nabp2
4666	17938	NACA	Naca
23148	192950	NACAD	Nacad
112939	66830	NACC1	Nacc1
138151	67991	NACC2	Nacc2
65220	192185	NADK	Nadk
133686	68646	NADK2	Nadk2
55191	78914	NADSYN1	Nadsyn1
8883	234664	NAE1	Nae1
92345	234344	NAF1	Naf1
4668	17939	NAGA	Naga
55577	56174	NAGK	Nagk
4669	27419	NAGLU	Naglu
51172	27426	NAGPA	Nagpa
162417	217214	NAGS	Nags
203245	71254	NAIF1	Naif1
259232	338370	NALCN	Nalcn
728215	270028	NALF1	Nalf1
27112	620592	NALF2	Nalf2
10135	59027	NAMPT	Nampt
340719	332397	NANOS1	Nanos1
339345	378430	NANOS2	Nanos2
342977	244551	NANOS3	Nanos3
140838	67311	NANP	Nanp
54187	94181	NANS	Nans
4673	53605	NAP1L1	Nap1l1
4674	17954	NAP1L2	Nap1l2
4675	54561	NAP1L3	Nap1l3
4676	17955	NAP1L4	Nap1l4
266812	58243	NAP1L5	Nap1l5
8775	108124	NAPA	Napa
63908	17957	NAPB	Napb
222236	242864	NAPEPLD	Napepld
8774	108123	NAPG	Napg
93100	223646	NAPRT	Naprt
9476	16541	NAPSA	Napsa
26502	67608	NARF	Narf
4677	70223	NARS1	Nars1
79731	244141	NARS2	Nars2
4678	50927	NASP	Nasp
339983	269642	NAT8L	Nat8l
26151	66176	NAT9	Nat9
55226	98956	NAT10	Nat10
57106	269854	NAT14	Nat14
256302	24083	NATD1	Natd1
89796	215690	NAV1	Nav1
89797	78286	NAV2	Nav2
89795	260315	NAV3	Nav3
55739	69225	NAXD	Naxd
128240	246703	NAXE	Naxe
51594	71169	NBAS	Nbas
26960	26422	NBEA	Nbea
65065	269198	NBEAL1	Nbeal1
23218	235627	NBEAL2	Nbeal2
4681	17965	NBL1	Nbl1
4683	27354	NBN	Nbn
4077	17966	NBR1	Nbr1
83988	52589	NCALD	Ncald
4684	17967	NCAM1	Ncam1
4685	17968	NCAM2	Ncam2
1463	13004	NCAN	Ncan
9918	68298	NCAPD2	Ncapd2
23310	78658	NCAPD3	Ncapd3
64151	54392	NCAPG	Ncapg
54892	76044	NCAPG2	Ncapg2
23397	215387	NCAPH	Ncaph
29781	52683	NCAPH2	Ncaph2
4686	433702	NCBP1	Ncbp1
22916	68092	NCBP2	Ncbp2
152217	106264	NCBP2AS2	Ncbp2as2
55421	66874	NCBP3	Ncbp3
342897	233038	NCCRP1	Nccrp1
23154	26562	NCDN	Ncdn
57552	320024	NCEH1	Nceh1
653361	17969	NCF1	Ncf1
4688	17970	NCF2	Ncf2
4689	17972	NCF4	Ncf4
4690	17973	NCK1	Nck1
8440	17974	NCK2	Nck2
10787	50884	NCKAP1	Nckap1
3071	105855	NCKAP1L	Nckap1l
344148	210356	NCKAP5	Nckap5
57701	380969	NCKAP5L	Nckap5l
51517	80987	NCKIPSD	Nckipsd
4691	17975	NCL	Ncl
56926	103425	NCLN	Ncln
400746	230822	NCMAP	Ncmap
8648	17977	NCOA1	Ncoa1
10499	17978	NCOA2	Ncoa2
8202	17979	NCOA3	Ncoa3
8031	27057	NCOA4	Ncoa4
57727	228869	NCOA5	Ncoa5
23054	56406	NCOA6	Ncoa6
135112	211329	NCOA7	Ncoa7
9611	20185	NCOR1	Ncor1
9612	20602	NCOR2	Ncor2
9437	17086	NCR1	Ncr1
23413	14299	NCS1	Ncs1
23385	59287	NCSTN	Ncstn
4535	17716	ND1	ND1
4536	17717	ND2	ND2
4537	17718	ND3	ND3
4538	17719	ND4	ND4
4539	17720	ND4L	ND4L
4540	17721	ND5	ND5
4541	17722	ND6	ND6
55706	72787	NDC1	Ndc1
10403	67052	NDC80	Ndc80
54820	67203	NDE1	Nde1
81565	83431	NDEL1	Ndel1
80762	65113	NDFIP1	Ndfip1
54602	76273	NDFIP2	Ndfip2
4692	17984	NDN	Ndn
79625	68169	NDNF	Ndnf
27158	78797	NDOR1	Ndor1
4693	17986	NDP	Ndp
10397	17988	NDRG1	Ndrg1
57447	29811	NDRG2	Ndrg2
57446	29812	NDRG3	Ndrg3
65009	234593	NDRG4	Ndrg4
3340	15531	NDST1	Ndst1
8509	17423	NDST2	Ndst2
9348	83398	NDST3	Ndst3
64579	64580	NDST4	Ndst4
4694	54405	NDUFA1	Ndufa1
4695	17991	NDUFA2	Ndufa2
4696	66091	NDUFA3	Ndufa3
4698	68202	NDUFA5	Ndufa5
4700	67130	NDUFA6	Ndufa6
4701	66416	NDUFA7	Ndufa7
4702	68375	NDUFA8	Ndufa8
4704	66108	NDUFA9	Ndufa9
4705	67273	NDUFA10	Ndufa10
126328	69875	NDUFA11	Ndufa11
55967	66414	NDUFA12	Ndufa12
51079	67184	NDUFA13	Ndufa13
51103	69702	NDUFAF1	Ndufaf1
91942	75597	NDUFAF2	Ndufaf2
25915	66706	NDUFAF3	Ndufaf3
29078	68493	NDUFAF4	Ndufaf4
79133	69487	NDUFAF5	Ndufaf5
137682	76947	NDUFAF6	Ndufaf6
55471	73694	NDUFAF7	Ndufaf7
284184	208501	NDUFAF8	Ndufaf8
4707	102631912	NDUFB1	Ndufb1
4708	68198	NDUFB2	Ndufb2
4709	66495	NDUFB3	Ndufb3
4711	66046	NDUFB5	Ndufb5
4712	230075	NDUFB6	Ndufb6
4713	66916	NDUFB7	Ndufb7
4714	67264	NDUFB8	Ndufb8
4715	66218	NDUFB9	Ndufb9
4716	68342	NDUFB10	Ndufb10
54539	104130	NDUFB11	Ndufb11
4717	66377	NDUFC1	Ndufc1
4719	227197	NDUFS1	Ndufs1
4720	226646	NDUFS2	Ndufs2
4722	68349	NDUFS3	Ndufs3
4724	17993	NDUFS4	Ndufs4
4725	595136	NDUFS5	Ndufs5
374291	75406	NDUFS7	Ndufs7
4728	225887	NDUFS8	Ndufs8
4723	17995	NDUFV1	Ndufv1
4729	72900	NDUFV2	Ndufv2
4731	78330	NDUFV3	Ndufv3
4703	17996	NEB	Neb
10529	74103	NEBL	Nebl
64168	69352	NECAB1	Necab1
54550	117148	NECAB2	Necab2
63941	56846	NECAB3	Necab3
25977	67602	NECAP1	Necap1
55707	66147	NECAP2	Necap2
5818	58235	NECTIN1	Nectin1
5819	19294	NECTIN2	Nectin2
25945	58998	NECTIN3	Nectin3
81607	71740	NECTIN4	Nectin4
121441	17997	NEDD1	Nedd1
4734	17999	NEDD4	Nedd4
23327	83814	NEDD4L	Nedd4l
4738	18002	NEDD8	Nedd8
4739	18003	NEDD9	Nedd9
4744	380684	NEFH	Nefh
4747	18039	NEFL	Nefl
4741	18040	NEFM	Nefm
257194	320840	NEGR1	Negr1
79661	72774	NEIL1	Neil1
252969	382913	NEIL2	Neil2
55247	234258	NEIL3	Neil3
4750	18004	NEK1	Nek1
4751	18005	NEK2	Nek2
4752	23954	NEK3	Nek3
6787	23955	NEK4	Nek4
341676	330721	NEK5	Nek5
10783	59126	NEK6	Nek6
140609	59125	NEK7	Nek7
284086	140859	NEK8	Nek8
91754	217718	NEK9	Nek9
152110	674895	NEK10	Nek10
79858	208583	NEK11	Nek11
7469	24116	NELFA	Nelfa
25920	58202	NELFB	Nelfb
51497	57314	NELFCD	Nelfcd
7936	27632	NELFE	Nelfe
4745	338352	NELL1	Nell1
4753	54003	NELL2	Nell2
9147	66244	NEMF	Nemf
23306	210035	NEMP1	Nemp1
100131211	227094	NEMP2	Nemp2
29937	66208	NENF	Nenf
4756	18007	NEO1	Neo1
10763	18008	NES	Nes
10276	56349	NET1	Net1
81832	246317	NETO1	Neto1
81831	74513	NETO2	Neto2
4758	18010	NEU1	Neu1
4759	23956	NEU2	Neu2
10825	50877	NEU3	Neu3
129807	241159	NEU4	Neu4
9148	18011	NEURL1	Neurl1a
54492	240055	NEURL1B	Neurl1b
140825	415115	NEURL2	Neurl2
93082	214854	NEURL3	Neurl3
84461	216860	NEURL4	Neurl4
4760	18012	NEUROD1	Neurod1
4761	18013	NEUROD2	Neurod2
58158	11923	NEUROD4	Neurod4
63974	11922	NEUROD6	Neurod6
4762	18014	NEUROG1	Neurog1
63973	11924	NEUROG2	Neurog2
50674	11925	NEUROG3	Neurog3
340533	245555	NEXMIF	Nexmif
91624	68810	NEXN	Nexn
4763	18015	NF1	Nf1
4771	18016	NF2	Nf2
150372	74039	NFAM1	Nfam1
23114	269116	NFASC	Nfasc
10725	54446	NFAT5	Nfat5
4772	18018	NFATC1	Nfatc1
4773	18019	NFATC2	Nfatc2
84901	18020	NFATC2IP	Nfatc2ip
4775	18021	NFATC3	Nfatc3
4776	73181	NFATC4	Nfatc4
4778	18022	NFE2	Nfe2
4779	18023	NFE2L1	Nfe2l1
4780	18024	NFE2L2	Nfe2l2
9603	18025	NFE2L3	Nfe2l3
4774	18027	NFIA	Nfia
4781	18028	NFIB	Nfib
4782	18029	NFIC	Nfic
4783	18030	NFIL3	Nfil3
105372267	100042953	NFILZ	Nfilz
4784	18032	NFIX	Nfix
4790	18033	NFKB1	Nfkb1
4791	18034	NFKB2	Nfkb2
4792	18035	NFKBIA	Nfkbia
4793	18036	NFKBIB	Nfkbib
84807	243910	NFKBID	Nfkbid
4794	18037	NFKBIE	Nfkbie
4795	18038	NFKBIL1	Nfkbil1
64332	80859	NFKBIZ	Nfkbiz
4798	235134	NFRKB	Nfrkb
9054	18041	NFS1	Nfs1
27247	56748	NFU1	Nfu1
4799	74164	NFX1	Nfx1
152518	100978	NFXL1	Nfxl1
4800	18044	NFYA	Nfya
4801	18045	NFYB	Nfyb
4802	18046	NFYC	Nfyc
58157	64242	NGB	Ngb
25983	68966	NGDN	Ngdn
25791	53972	NGEF	Ngef
4803	18049	NGF	Ngf
4804	18053	NGFR	Ngfr
55768	59007	NGLY1	Ngly1
51335	83485	NGRN	Ngrn
79840	75570	NHEJ1	Nhej1
9368	26941	NHERF1	Nherf1
9351	65962	NHERF2	Nherf2
79849	170761	NHERF4	Nherf4
4807	18071	NHLH1	Nhlh1
4808	18072	NHLH2	Nhlh2
378884	105193	NHLRC1	Nhlrc1
374354	66866	NHLRC2	Nhlrc2
387921	212114	NHLRC3	Nhlrc3
283948	621239	NHLRC4	Nhlrc4
55651	52530	NHP2	Nhp2
4810	195727	NHS	Nhs
57224	215819	NHSL1	Nhsl1
340527	100042480	NHSL2	Nhsl2
57648	97130	NHSL3	Nhsl3
116496	63913	NIBAN1	Niban1
64855	227737	NIBAN2	Niban2
199786	100037278	NIBAN3	Niban3
84276	66257	NICN1	Nicn1
401115	381633	NICOL1	Nicol1
4811	18073	NID1	Nid1
22795	18074	NID2	Nid2
60491	65102	NIF3L1	Nif3l1
84365	67949	NIFK	Nifk
167359	245269	NIM1K	Nim1k
51199	18080	NIN	Nin
4814	18081	NINJ1	Ninj1
4815	29862	NINJ2	Ninj2
22981	78177	NINL	Ninl
51388	66164	NIP7	Nip7
123606	233280	NIPA1	Nipa1
81614	93790	NIPA2	Nipa2
152519	70701	NIPAL1	Nipal1
79815	223473	NIPAL2	Nipal2
57185	74552	NIPAL3	Nipal3
348938	214112	NIPAL4	Nipal4
25836	71175	NIPBL	Nipbl
8508	18082	NIPSNAP1	Nipsnap1
2631	14467	NIPSNAP2	Nipsnap2
11188	64652	NISCH	Nisch
4817	27045	NIT1	Nit1
56954	52633	NIT2	Nit2
79570	67149	NKAIN1	Nkain1
154215	432450	NKAIN2	Nkain2
286183	269513	NKAIN3	Nkain3
128414	58237	NKAIN4	Nkain4
79576	67050	NKAP	Nkap
55216	270156	NKAPD1	Nkapd1
222698	66707	NKAPL	Nkapl
85407	93960	NKD1	Nkd1
85409	72293	NKD2	Nkd2
4818	72310	NKG7	Nkg7
28512	69721	NKIRAS1	Nkiras1
28511	71966	NKIRAS2	Nkiras2
284353	69547	NKPD1	Nkpd1
55922	77286	NKRF	Nkrf
4820	18087	NKTR	Nktr
54729	672284	NKX1-1	Nkx1-1
390010	20231	NKX1-2	Nkx1-2
7080	21869	NKX2-1	Nkx2-1
4821	18088	NKX2-2	Nkx2-2
159296	18089	NKX2-3	Nkx2-3
644524	228731	NKX2-4	Nkx2-4
1482	18091	NKX2-5	Nkx2-5
137814	18092	NKX2-6	Nkx2-6
26257	18094	NKX2-8	Nkx2-9
4824	18095	NKX3-1	Nkx3-1
579	12020	NKX3-2	Nkx3-2
4825	18096	NKX6-1	Nkx6-1
84504	14912	NKX6-2	Nkx6-2
157848	74561	NKX6-3	Nkx6-3
54475	217011	NLE1	Nle1
22871	192167	NLGN1	Nlgn1
57555	216856	NLGN2	Nlgn2
54413	245537	NLGN3	Nlgn3
51701	18099	NLK	Nlk
57486	75805	NLN	Nln
197358	268857	NLRC3	Nlrc3
58484	268973	NLRC4	Nlrc4
84166	434341	NLRC5	Nlrc5
114548	216799	NLRP3	Nlrp3
126206	23968	NLRP5	Nlrp5
171389	101613	NLRP6	Nlrp6
338322	244202	NLRP10	Nlrp10
91662	378425	NLRP12	Nlrp12
338323	76858	NLRP14	Nlrp14
79671	270151	NLRX1	Nlrx1
4828	68039	NMB	Nmb
4829	18101	NMBR	Nmbr
51068	97112	NMD3	Nmd3
4830	18102	NME1	Nme1
4832	79059	NME3	Nme3
4833	56520	NME4	Nme4
8382	75533	NME5	Nme5
10201	54369	NME6	Nme6
29922	171567	NME7	Nme7
51314	73412	NME8	Nme8
347736	623534	NME9	Nme9
9111	64685	NMI	Nmi
64802	66454	NMNAT1	Nmnat1
23057	226518	NMNAT2	Nmnat2
349565	74080	NMNAT3	Nmnat3
57407	67824	NMRAL1	Nmral1
54981	225994	NMRK1	Nmrk1
27231	69564	NMRK2	Nmrk2
129521	433292	NMS	Nms
4836	18107	NMT1	Nmt1
9397	18108	NMT2	Nmt2
10874	56183	NMU	Nmu
10316	14767	NMUR1	Nmur1
56923	216749	NMUR2	Nmur2
4826	18111	NNAT	Nnat
4837	18113	NNMT	Nnmt
23530	18115	NNT	Nnt
84273	56412	NOA1	Noa1
28987	67619	NOB1	Nob1
135935	18291	NOBOX	Nobox
26155	57741	NOC2L	Noc2l
64318	57753	NOC3L	Noc3l
79050	100608	NOC4L	Noc4l
25819	12457	NOCT	Noct
10392	107607	NOD1	Nod1
64127	257632	NOD2	Nod2
4838	18119	NODAL	Nodal
9241	18121	NOG	Nog
8996	78688	NOL3	Nol3
8715	319211	NOL4	Nol4
140688	329540	NOL4L	Nol4l
65083	230082	NOL6	Nol6
51406	70078	NOL7	Nol7
55035	70930	NOL8	Nol8
79707	74035	NOL9	Nol9
79954	217431	NOL10	Nol10
25926	68979	NOL11	Nol11
79159	97961	NOL12	Nol12
9221	70769	NOLC1	Nolc1
64434	433864	NOM1	Nom1
4841	53610	NONO	Nono
4839	110109	NOP2	Nop2
161424	67842	NOP9	Nop9
55505	66181	NOP10	Nop10
8602	75416	NOP14	Nop14
51491	28126	NOP16	Nop16
29997	68077	NOP53	Nop53
10528	67134	NOP56	Nop56
51602	55989	NOP58	Nop58
121053	28109	NOPCHAP1	Nopchap1
4842	18125	NOS1	Nos1
9722	70729	NOS1AP	Nos1ap
4843	18126	NOS2	Nos2
4846	18127	NOS3	Nos3
51070	66394	NOSIP	Nosip
115677	329416	NOSTRIN	Nostrin
4851	18128	NOTCH1	Notch1
4853	18129	NOTCH2	Notch2
4854	18131	NOTCH3	Notch3
4855	18132	NOTCH4	Notch4
344022	384452	NOTO	Noto
147111	77583	NOTUM	Notum
4857	664883	NOVA1	Nova1
4858	384569	NOVA2	Nova2
27035	237038	NOX1	Nox1
50508	224480	NOX3	Nox3
50507	50490	NOX4	Nox4
10811	241275	NOXA1	Noxa1
124056	71893	NOXO1	Noxo1
122945	71275	NOXRED1	Noxred1
4861	18142	NPAS1	Npas1
4862	18143	NPAS2	Npas2
64067	27386	NPAS3	Npas3
266743	225872	NPAS4	Npas4
4863	244879	NPAT	Npat
256933	208990	NPB	Npb
2831	226304	NPBWR1	Npbwr1
4864	18145	NPC1	Npc1
29881	237636	NPC1L1	Npc1l1
10577	67963	NPC2	Npc2
56654	18146	NPDC1	Npdc1
79716	228961	NPEPL1	Npepl1
9520	19155	NPEPPS	Npepps
8620	54615	NPFF	Npff
64106	237362	NPFFR1	Npffr1
10886	104443	NPFFR2	Npffr2
4867	53885	NPHP1	Nphp1
27031	74025	NPHP3	Nphp3
261734	260305	NPHP4	Nphp4
4868	54631	NPHS1	Nphs1
7827	170484	NPHS2	Nphs2
80896	74091	NPL	Npl
55666	217365	NPLOC4	Nploc4
4869	18148	NPM1	Npm1
10361	328440	NPM2	Npm2
10360	18150	NPM3	Npm3
255743	114249	NPNT	Npnt
4878	230899	NPPA	Nppa
4879	18158	NPPB	Nppb
4880	18159	NPPC	Nppc
4881	18160	NPR1	Npr1
4882	230103	NPR2	Npr2
4883	18162	NPR3	Npr3
10641	56032	NPRL2	Nprl2
8131	17168	NPRL3	Nprl3
594857	100043254	NPS	Nps
387129	319239	NPSR1	Npsr1
27020	20320	NPTN	Nptn
4884	18164	NPTX1	Nptx1
4885	53324	NPTX2	Nptx2
23467	73340	NPTXR	Nptxr
64111	60531	NPVF	Npvf
283869	381073	NPW	Npw
4852	109648	NPY	Npy
4886	18166	NPY1R	Npy1r
4887	18167	NPY2R	Npy2r
4889	18168	NPY5R	Npy5r
1728	18104	NQO1	Nqo1
4835	18105	NQO2	Nqo2
190	11614	NR0B1	Nr0b1
8431	23957	NR0B2	Nr0b2
9572	217166	NR1D1	Nr1d1
9975	353187	NR1D2	Nr1d2
7376	22260	NR1H2	Nr1h2
10062	22259	NR1H3	Nr1h3
9971	20186	NR1H4	Nr1h4
8856	18171	NR1I2	Nr1i2
9970	12355	NR1I3	Nr1i3
7181	22025	NR2C1	Nr2c1
7182	22026	NR2C2	Nr2c2
126382	75692	NR2C2AP	Nr2c2ap
7101	21907	NR2E1	Nr2e1
10002	23958	NR2E3	Nr2e3
7025	13865	NR2F1	Nr2f1
7026	11819	NR2F2	Nr2f2
2063	13864	NR2F6	Nr2f6
2908	14815	NR3C1	Nr3c1
4306	110784	NR3C2	Nr3c2
3164	15370	NR4A1	Nr4a1
4929	18227	NR4A2	Nr4a2
8013	18124	NR4A3	Nr4a3
2516	26423	NR5A1	Nr5a1
2494	26424	NR5A2	Nr5a2
2649	14536	NR6A1	Nr6a1
4892	18175	NRAP	Nrap
441478	67122	NRARP	Nrarp
4893	18176	NRAS	Nras
29982	641340	NRBF2	Nrbf2
29959	192292	NRBP1	Nrbp1
340371	223649	NRBP2	Nrbp2
4897	319504	NRCAM	Nrcam
4898	230598	NRDC	Nrdc
55051	217827	NRDE2	Nrde2
9315	27528	NREP	Nrep
4899	18181	NRF1	Nrf1
3084	211323	NRG1	Nrg1
9542	100042150	NRG2	Nrg2
10718	18183	NRG3	Nrg3
145957	83961	NRG4	Nrg4
4900	64011	NRGN	Nrgn
8204	268903	NRIP1	Nrip1
83714	60345	NRIP2	Nrip2
56675	78593	NRIP3	Nrip3
203447	27206	NRK	Nrk
4901	18185	NRL	Nrl
11270	106582	NRM	Nrm
51299	68404	NRN1	Nrn1
123904	234700	NRN1L	Nrn1l
8829	18186	NRP1	Nrp1
8828	18187	NRP2	Nrp2
375387	224109	NRROS	Nrros
140767	22360	NRSN1	Nrsn1
80023	228777	NRSN2	Nrsn2
4902	18188	NRTN	Nrtn
9378	18189	NRXN1	Nrxn1
9379	18190	NRXN2	Nrxn2
9369	18191	NRXN3	Nrxn3
10412	59050	NSA2	Nsa2
64324	18193	NSD1	Nsd1
7468	107823	NSD2	Nsd2
54904	234135	NSD3	Nsd3
50814	18194	NSDHL	Nsdhl
4905	18195	NSF	Nsf
55968	386649	NSFL1C	Nsfl1c
27065	18196	NSG1	Nsg1
51617	18197	NSG2	Nsg2
25936	381318	NSL1	Nsl1
8439	18201	NSMAF	Nsmaf
197370	67711	NSMCE1	Nsmce1
286053	68501	NSMCE2	Nsmce2
56160	66647	NSMCE3	Nsmce3
54780	67872	NSMCE4A	Nsmce4a
26012	56876	NSMF	Nsmf
84081	237859	NSRP1	Nsrp1
54888	28114	NSUN2	Nsun2
63899	106338	NSUN3	Nsun3
387338	72181	NSUN4	Nsun4
55695	100609	NSUN5	Nsun5
221078	74455	NSUN6	Nsun6
79730	70918	NSUN7	Nsun7
30833	50773	NT5C	Nt5c
84618	230718	NT5C1A	Nt5c1a
22978	76952	NT5C2	Nt5c2
51251	107569	NT5C3A	Nt5c3
115024	68106	NT5C3B	Nt5c3b
221294	319638	NT5DC1	Nt5dc1
64943	70021	NT5DC2	Nt5dc2
51559	103466	NT5DC3	Nt5dc3
4907	23959	NT5E	Nt5e
56953	103850	NT5M	Nt5m
123803	18203	NTAN1	Ntan1
55093	76773	NTAQ1	Ntaq1
4908	18205	NTF3	Ntf3
4909	78405	NTF4	Ntf5
4913	18207	NTHL1	Nthl1
50863	235106	NTM	Ntm
28989	66617	NTMT1	Ntmt1
149281	240879	NTMT2	Ntmt2
9423	18208	NTN1	Ntn1
4917	18209	NTN3	Ntn3
59277	57764	NTN4	Ntn4
126147	243967	NTN5	Ntn5
22854	80883	NTNG1	Ntng1
84628	171171	NTNG2	Ntng2
84284	66566	NTPCR	Ntpcr
4914	18211	NTRK1	Ntrk1
4915	18212	NTRK2	Ntrk2
4916	18213	NTRK3	Ntrk3
4922	67405	NTS	Nts
4923	18216	NTSR1	Ntsr1
23620	18217	NTSR2	Ntsr2
9891	77976	NUAK1	Nuak1
81788	74137	NUAK2	Nuak2
51667	53312	NUB1	Nub1
4682	26425	NUBP1	Nubp1
10101	26426	NUBP2	Nubp2
80224	76826	NUBPL	Nubpl
4924	18220	NUCB1	Nucb1
4925	53322	NUCB2	Nucb2
64710	98415	NUCKS1	Nucks1
10726	18221	NUDC	Nudc
84955	67429	NUDCD1	Nudcd1
134492	52653	NUDCD2	Nudcd2
23386	209586	NUDCD3	Nudcd3
4521	17766	NUDT1	Nudt1
318	66401	NUDT2	Nudt2
11165	56409	NUDT3	Nudt3
11164	53893	NUDT5	Nudt5
11162	229228	NUDT6	Nudt6
283927	67528	NUDT7	Nudt7
254552	66387	NUDT8	Nudt8
53343	74167	NUDT9	Nudt9
83594	67993	NUDT12	Nudt12
25961	67725	NUDT13	Nudt13
256281	66174	NUDT14	Nudt14
55270	214254	NUDT15	Nudt15
131870	75686	NUDT16	Nudt16
84309	66911	NUDT16L1	Nudt16l1
200035	78373	NUDT17	Nudt17
79873	213484	NUDT18	Nudt18
390916	110959	NUDT19	Nudt19
11051	68219	NUDT21	Nudt21
84304	68323	NUDT22	Nudt22
83540	66977	NUF2	Nuf2
26747	27275	NUFIP1	Nufip1
